Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
BBC,9/7/2022,3475,3478.2,3382.2,3382.2,-0.82%,90,311716,-0.008152493,-0.008185906,3436.44,3531.215,3469.952423,3545.736646,36.30136986,-75.78422287,-68.70929275,79.20714286,3531.215,113.5798781,3758.374756,3304.055244,2897
BBC,9/8/2022,3385,3400,3375,3375,-0.21%,170,576200,-0.002128792,-0.002131061,3437.44,3512.465,3455.344358,3533.089487,29.6277666,-77.74512901,-70.51646,78.85,3512.465,106.2797662,3725.024532,3299.905468,2727
BBC,9/11/2022,3325.1,3325.1,3320,3320,-1.63%,190,630881,-0.016296296,-0.016430541,3405.44,3495.935,3434.522149,3517.305081,28.55065439,-82.78293149,-72.9697543,82.06428571,3495.935,109.3302735,3714.595547,3277.274453,2537
BBC,9/12/2022,3354,3360,3354,3360,1.20%,60,201310,0.012048193,0.011976191,3369.44,3483.935,3423.057203,3505.652852,39.26116838,-82.59564931,-74.8949333,81.04285714,3483.935,110.4721602,3704.87932,3262.99068,2597
BBC,9/13/2022,3416,3416,3380,3380,0.60%,20,67960,0.005952381,0.005934736,3363.44,3468.935,3416.433018,3496.345234,37.65966213,-79.9122157,-75.89838978,81.47857143,3468.935,102.5308337,3673.996667,3263.873333,2617
BBC,9/14/2022,3435,3570,3435,3570,5.62%,220,764889,0.056213018,0.054689886,3401,3465.88,3440.058708,3501.801142,40.81814934,-61.74243478,-73.06719878,84.87142857,3465.88,98.26624735,3662.412495,3269.347505,2837
BBC,9/15/2022,3570,3570,3381,3381,-5.29%,215,742294,-0.052941176,-0.054394072,3402.2,3453.93,3430.972753,3492.85291,28.08625337,-61.88015702,-70.82979043,94.01428571,3453.93,92.92454268,3639.779085,3268.080915,2622
BBC,9/16/2022,3350,3355,3320,3320,-1.80%,74,247650,-0.018041999,-0.018206741,3402.2,3439.93,3413.900021,3480.04899,26.89726381,-66.14896895,-69.89362613,88.17142857,3439.93,90.82813209,3621.586264,3258.273736,2548
BBC,9/18/2022,3255,3310,3189,3250,-2.11%,213,688003,-0.021084337,-0.021309787,3380.2,3422.215,3388.684633,3463.008324,29.08989391,-74.32369091,-70.77963909,92.6,3422.215,91.62989787,3605.474796,3238.955204,2335
BBC,9/20/2022,3315,3315,3137,3200,-1.54%,255,815810,-0.015384615,-0.015504187,3344.2,3404.71,3359.656228,3443.526226,36.13916947,-83.86999795,-73.39771086,99.71428571,3404.71,99.05372227,3602.817445,3206.602555,2080
BBC,9/21/2022,3260,3270,3258,3258,1.81%,125,408200,0.018125,0.0179627,3281.8,3387.61,3344.016809,3429.783543,35.79766537,-85.76673427,-75.87151554,104.7142857,3387.61,92.89456332,3573.399127,3201.820873,2205
BBC,9/22/2022,3195,3199,3195,3199,-1.81%,38,121490,-0.018109269,-0.018275249,3245.4,3374.21,3321.70653,3412.688466,31.80458624,-90.98193526,-78.89359949,100.6428571,3374.21,99.90478572,3574.019571,3174.400429,2167
BBC,9/25/2022,3260,3262,3185,3250,1.59%,741,2380780,0.015942482,0.015816735,3231.4,3366.11,3310.674756,3400.637468,30.42441583,-89.96271171,-81.10742193,97.21428571,3366.11,103.1927675,3572.495535,3159.724465,2908
BBC,9/27/2022,3211,3250,3190,3190,-1.85%,280,897720,-0.018461538,-0.01863408,3219.4,3351.76,3292.109409,3385.034693,27.02205882,-92.92528343,-83.47099423,92.21428571,3351.76,106.8510739,3565.462148,3138.057852,2628
BBC,9/28/2022,3200,3200,3190,3190,0.00%,200,638120,0,0,3217.4,3339.76,3276.400269,3370.587678,21.0229939,-94.18740905,-85.6142772,86.07142857,3339.76,110.9980294,3561.756059,3117.763941,2628
BBC,9/29/2022,3150.1,3213,3150,3213,0.72%,83,264471.3,0.007210031,0.007184163,3208.4,3331.91,3266.646382,3358.914517,30.26623073,-92.26813528,-86.94504881,88.78571429,3331.91,114.25085,3560.4117,3103.4083,2711
BBC,10/9/2022,3277.2,3277.2,3270,3277,1.99%,40,130942,0.019919079,0.01972329,3224,3327.26,3268.239246,3352.846775,38.15110277,-84.60752894,-86.47754484,89.44285714,3327.26,114.511247,3556.282494,3098.237506,2751
BBC,10/10/2022,3251,3342,3238,3238,-1.19%,173,565664,-0.011901129,-0.011972514,3221.6,3315.16,3263.587054,3344.339607,27.42290749,-80.75255213,-85.3325463,94.01428571,3315.16,110.227833,3535.615666,3094.704334,2578
BBC,10/11/2022,3200,3201,3200,3201,-1.14%,220,704020,-0.011426807,-0.011492594,3223.8,3298.21,3253.958277,3333.721858,32.21216041,-79.7635811,-84.21875326,92.72857143,3298.21,99.36290688,3496.935814,3099.484186,2358
BBC,10/12/2022,3200,3255,3200,3212,0.34%,60,193070,0.003436426,0.003430535,3228.2,3288.31,3247.503157,3324.705424,31.42352347,-77.20226669,-82.81545594,83.08571429,3288.31,97.48460553,3483.279211,3093.340789,2418
BBC,10/13/2022,3200,3200,3200,3200,0.00%,10,32000,-0.00373599,-0.003742986,3225.6,3279.2,3240.194979,3315.467985,38.61047836,-75.27300592,-81.30696594,70.44285714,3279.2,96.75938687,3472.718774,3085.681226,2408
BBC,10/16/2022,3264,3264,3200,3202,0.06%,134,430526,0.000625,0.000624805,3210.6,3270.55,3234.318829,3307.062949,38.17567568,-72.74412064,-79.59439688,70.65714286,3270.55,95.46863635,3461.487273,3079.612727,2542
BBC,10/17/2022,3200,3200,3170,3170,-1.00%,80,254350,-0.009993754,-0.010044027,3197,3263.05,3224.423624,3296.910138,39.2815759,-72.48651398,-78.1728203,63.58571429,3263.05,97.25467111,3457.559342,3068.540658,2462
BBC,10/20/2022,3233.4,3298,3233.4,3298,4.04%,20,65314,0.040378549,0.039584636,3216.4,3259.95,3235.743067,3296.990869,34.30160692,-61.24780206,-74.78781665,60.01428571,3259.95,94.96285978,3449.87572,3070.02428,2482
BBC,10/31/2022,3300.1,3340,3235.1,3340,1.27%,40,131750,0.012734991,0.012654583,3242,3257.95,3251.782595,3300.17673,35.50863724,-48.39413543,-69.50908041,62.50714286,3257.95,92.6955827,3443.341165,3072.558835,2522
BBC,11/1/2022,3300,3390,3300,3324,-0.48%,210,703220,-0.004790419,-0.00480193,3266.8,3245.65,3262.892965,3301.941417,40.899042,-39.04845205,-63.41695474,64.43571429,3245.65,59.47956305,3364.609126,3126.690874,2312
BBC,11/2/2022,3320,3377,3310,3377,1.59%,90,299370,0.015944645,0.015818864,3301.8,3245.45,3280.447893,3307.501312,43.05663305,-27.05341861,-56.14424751,63.72142857,3245.45,59.00532982,3363.46066,3127.43934,2402
BBC,11/3/2022,3313,3313,3243.8,3243.8,-3.94%,162,530197.6,-0.039443293,-0.040242259,3316.56,3241.64,3274.809756,3302.782696,43.66640441,-27.97294035,-50.50998608,68.95,3241.64,56.33809966,3354.316199,3128.963801,2240
BBC,11/6/2022,3250,3426,3241,3426,5.62%,800,2627136.5,0.056168691,0.054647918,3342.16,3250.44,3298.069793,3311.909904,43.52941176,-13.84011048,-43.17601096,81.45,3250.44,69.84025683,3390.120514,3110.759486,3040
BBC,11/7/2022,3358.1,3358.1,3311,3320,-3.09%,140,466028,-0.030939872,-0.031428617,3338.16,3256.44,3301.443671,3312.50917,27.29089791,-11.06549893,-36.75390855,85.16428571,3256.44,70.43099198,3397.301984,3115.578016,2900
BBC,11/8/2022,3370,3370,3306,3307,-0.39%,60,199660,-0.003915663,-0.003923349,3334.76,3258.89,3302.298491,3312.101084,47.66489597,-9.802592451,-31.36364533,85.15,3258.89,71.33457049,3401.559141,3116.220859,2840
BBC,11/9/2022,3251,3304,3180,3304,-0.09%,300,963609,-0.000907167,-0.000907578,3320.16,3264.14,3302.560262,3311.501003,60.71606579,-8.940741594,-26.87906458,86.79285714,3264.14,70.55443885,3405.248878,3123.031122,2540
BBC,11/10/2022,3366,3366,3200,3304,0.00%,130,425820,0,0,3332.2,3266.84,3302.78176,3310.945373,57.94814874,-8.163613526,-23.13597437,95.93571429,3266.84,71.01657627,3408.873153,3124.806847,2540
BBC,11/13/2022,3349,3349,3349,3349,1.36%,10,33490,0.013619855,0.013527938,3316.8,3274.79,3309.892258,3313.764235,61.14698647,-3.871976281,-19.28317475,95.22142857,3274.79,70.86145044,3416.512901,3133.067099,2550
BBC,11/14/2022,3282.1,3347.7,3250,3347.7,-0.04%,215,703150,-0.000388176,-0.000388251,3322.34,3282.675,3315.708834,3316.277995,65.63774816,-0.569161046,-15.54037201,101.4357143,3282.675,69.69430147,3422.063603,3143.286397,2335
BBC,11/15/2022,3347.7,3347.7,3280.8,3345,-0.08%,725,2401612.5,-0.000806524,-0.000806849,3329.94,3289.275,3320.215167,3318.405551,69.70720721,1.809616258,-12.07037436,101.6428571,3289.275,68.99550615,3427.266012,3151.283988,1610
BBC,11/16/2022,3278.1,3278.1,3250,3250,-2.84%,270,879445,-0.028400598,-0.028811697,3319.14,3287.925,3309.412834,3313.338473,72.24978115,-3.925639316,-10.44142735,106.1428571,3287.925,69.51055107,3426.946102,3148.903898,1340
BBC,11/17/2022,3260,3350,3250,3334,2.58%,267,873816.2,0.025846154,0.025517788,3325.14,3292.725,3313.195475,3314.868957,70.57649825,-1.673481839,-8.687838248,104.1428571,3292.725,69.19545829,3431.115917,3154.334083,1607
BBC,11/22/2022,3320,3400,3272.1,3400,1.98%,120,402761,0.019796041,0.019602647,3335.34,3302.675,3326.550017,3321.17496,73.55796688,5.375057288,-5.875259141,105.7857143,3302.675,69.61798675,3441.910973,3163.439027,1727
BBC,11/23/2022,3340,3340,3285.1,3287,-3.32%,185,611243,-0.033235294,-0.033800137,3323.2,3306.425,3320.465399,3318.643481,70.22422136,1.821917775,-4.335823758,107.5642857,3306.425,66.42333036,3439.271661,3173.578339,1542
BBC,11/24/2022,3330,3330,3330,3330,1.31%,10,33300,0.013081838,0.012997009,3320.2,3312.925,3321.932261,3319.484705,72.11954385,2.447555845,-2.979147837,105.85,3312.925,61.64995305,3436.224906,3189.625094,1552
BBC,11/27/2022,3301,3367,3251,3367,1.11%,385,1268505,0.011111111,0.011049836,3343.6,3321.175,3328.865759,3323.004356,74.92713346,5.8614027,-1.21103773,104.6214286,3321.175,56.88035342,3434.935707,3207.414293,1937
BBC,11/28/2022,3430,3430,3350,3350,-0.50%,160,543551,-0.005049005,-0.005061794,3346.8,3330.175,3332.117181,3325.004034,75.02884681,7.113147071,0.45379923,97.12142857,3330.175,44.62069233,3419.416385,3240.933615,1777
BBC,11/29/2022,3286,3290,3275.2,3275.2,-2.23%,228,748014,-0.022328358,-0.02258141,3321.84,3329.035,3323.360691,3321.314846,75.84739948,2.0458454,0.772208464,94.25,3329.035,45.76262869,3420.560257,3237.509743,1549
BBC,12/1/2022,3280,3308,3251,3260.1,-0.46%,225,736711,-0.004610405,-0.004621066,3316.46,3325.04,3313.628277,3316.780413,74.65255275,-3.152135628,-0.012660354,93.75,3325.04,48.17880512,3421.39761,3228.68239,1324
BBC,12/4/2022,3325,3350,3260,3283,0.70%,344,1134991,0.007024324,0.006999769,3307.06,3322.99,3308.916235,3314.27816,63.14199396,-5.361925486,-1.082513381,91.10714286,3322.99,49.0890587,3421.168117,3224.811883,1668
BBC,12/5/2022,3250.2,3280,3200.1,3245,-1.16%,409,1320639.5,-0.011574779,-0.011642288,3282.66,3316.39,3299.082968,3309.146445,68.78232252,-10.06347679,-2.878706063,85.17142857,3316.39,50.30388601,3416.997772,3215.782228,1259
BBC,12/6/2022,3200,3250,3200,3250,0.15%,285,917000,0.001540832,0.001539646,3262.66,3316.7,3291.531742,3304.765227,66.3681592,-13.23348449,-4.949661749,85.52857143,3316.7,49.85005939,3416.400119,3216.999881,1544
BBC,12/7/2022,3190,3240,3190,3240,-0.31%,48,153620,-0.003076923,-0.003081667,3255.62,3307.4,3283.603782,3299.967802,51.38888889,-16.36402062,-7.232533523,82.74285714,3307.4,45.55051562,3398.501031,3216.298969,1496
BBC,12/11/2022,3195,3195,3150,3150,-2.78%,155,492063.2,-0.027777778,-0.028170877,3233.6,3298.9,3263.049354,3288.859076,47.51243781,-25.80972247,-10.94797131,84.39285714,3298.9,57.39665312,3413.693306,3184.106694,1341
BBC,12/12/2022,3130.1,3250,3130.1,3250,3.17%,106,339895,0.031746032,0.031252544,3227,3296.05,3261.041761,3285.980626,44.21296296,-24.93886527,-13.7461501,86.17142857,3296.05,58.3800119,3412.810024,3179.289976,1447
BBC,12/13/2022,3249,3269,3249,3269,0.58%,80,260160,0.005846154,0.005829131,3231.8,3294.3,3262.266105,3284.722802,43.83247275,-22.45669663,-15.48825941,80.45714286,3294.3,58.6531015,3411.606203,3176.993797,1527
BBC,12/14/2022,3210,3268,3210,3268,-0.03%,20,64780,-0.000305904,-0.000305951,3235.4,3292.5,3263.148243,3283.484076,37.01298701,-20.33583292,-16.45777411,75.53571429,3292.5,58.89166682,3410.283334,3174.716666,1507
BBC,12/15/2022,3268,3268,3259,3259,-0.28%,20,65270,-0.002753978,-0.002757777,3239.2,3288,3262.510052,3281.670441,44.28726877,-19.16038889,-16.99829707,67.97142857,3288,57.77512668,3403.550253,3172.449747,1487
BBC,12/18/2022,3194,3194,3100,3100,-4.88%,578,1806618.8,-0.048787972,-0.050018288,3229.2,3275.615,3237.508505,3268.213371,38.5583524,-30.70486564,-19.73961078,76.25714286,3275.615,69.63570073,3414.886401,3136.343599,909
BBC,12/19/2022,3162,3162,3090,3090,-0.32%,190,590917,-0.003225806,-0.003231021,3197.2,3262.865,3214.814889,3255.012381,32.79012346,-40.1974914,-23.8311869,73.11428571,3262.865,78.98063903,3420.826278,3104.903722,719
BBC,12/20/2022,3151,3151,3105,3105,0.49%,70,218670,0.004854369,0.004842624,3164.4,3255.615,3197.920291,3243.900352,32.8875681,-45.98006154,-28.26096183,71.75714286,3255.615,86.51908384,3428.653168,3082.576832,789
BBC,12/21/2022,3101,3200,3101,3126,0.68%,162,512700,0.006763285,0.006740517,3136,3245.215,3186.855631,3235.166993,32.40605173,-48.31136223,-32.27104191,73.48571429,3245.215,89.06476812,3423.344536,3067.085464,951
BBC,12/22/2022,3083,3130,3083,3090,-1.15%,347,1075732,-0.011516315,-0.011583141,3102.2,3229.715,3171.954764,3224.413882,15.44566545,-52.4591179,-36.30865711,72.77142857,3229.715,87.67356485,3405.06213,3054.36787,604
BBC,12/26/2022,3151,3244,3151,3244,4.98%,102,325940,0.049838188,0.048636045,3131,3227.565,3183.038647,3225.864706,16.74387823,-42.82605904,-37.6121375,77.34285714,3227.565,86.71686095,3400.998722,3054.131278,706
BBC,12/27/2022,3300,3330,3245,3308,1.97%,1014,3315553,0.01972873,0.019536641,3174.6,3226.465,3202.26347,3231.948802,15.53100061,-29.68533133,-36.02677626,77.56428571,3226.465,85.47979924,3397.424598,3055.505402,1720
BBC,12/28/2022,3330,3330,3200,3215,-2.81%,502,1615555,-0.028113664,-0.028516419,3196.6,3218.865,3204.222936,3230.693335,15.90628853,-26.47039844,-34.1155007,83.27857143,3218.865,78.82535175,3376.515704,3061.214296,1218
BBC,12/29/2022,3270,3345,3270,3298,2.58%,444,1461579,0.025816485,0.025488866,3231,3216.265,3218.650177,3235.679014,22.84325638,-17.0288368,-30.69816792,88.27857143,3216.265,75.03895322,3366.342906,3066.187094,1662
BBC,1/1/2023,3363.9,3363.9,3236,3236,-1.88%,195,646464,-0.018799272,-0.018978225,3260.2,3214.305,3221.319381,3235.702791,22.48803828,-14.38341002,-27.43521634,90.98571429,3214.305,73.92220288,3362.149406,3066.460594,1467
BBC,1/2/2023,3300,3349,3280,3330,2.90%,396,1307591,0.029048208,0.028634305,3277.4,3217.8,3238.039476,3242.687769,23.25293754,-4.648293193,-22.87783171,90.49285714,3217.8,77.75440417,3373.308808,3062.291192,1863
BBC,1/3/2023,3330,3513,3263.4,3366,1.08%,678,2293961,0.010810811,0.010752792,3289,3221.95,3257.72571,3251.822008,25.43916721,5.903701961,-17.12152498,106.8928571,3221.95,83.42565237,3388.801305,3055.098695,2541
BBC,1/4/2023,3430,3639.2,3400,3639.2,8.12%,1104,3849621,0.081164587,0.078038782,3373.84,3241.66,3316.414063,3280.516674,27.76988636,35.89738817,-6.517742346,122.1928571,3241.66,125.2436631,3492.147326,2991.172674,3645
BBC,1/5/2023,3710,3780,3459,3695,1.53%,750,2727255,0.01533304,0.015216677,3453.24,3263.91,3374.658053,3311.219143,18.75,63.43890998,7.473588119,144.4785714,3263.91,161.176575,3586.26315,2941.55685,4395
BBC,1/8/2023,3621.1,3740,3602,3630,-1.76%,832,3057692,-0.01759134,-0.017747906,3532.04,3283.41,3413.941429,3334.83254,18.49751949,79.10888963,21.80064842,142.9785714,3283.41,180.5583559,3644.526712,2922.293288,3563
BBC,1/9/2023,3699,3699.9,3572.1,3643,0.36%,665,2440093,0.003581267,0.00357487,3594.64,3308.06,3449.18121,3357.659759,21.13360324,91.52145044,35.74480883,146.9642857,3308.06,194.5006248,3697.06125,2919.05875,4228
BBC,1/10/2023,3712,3786,3500,3520,-3.38%,977,3569783,-0.033763382,-0.034346528,3625.44,3321.56,3460.076408,3369.684962,22.77486911,90.39144595,46.67413625,163.0357143,3321.56,199.5629393,3720.685879,2922.434121,3251
BBC,1/12/2023,3590.4,3662.2,3381,3450,-1.99%,685,2401328.2,-0.019886364,-0.020086759,3587.6,3330.61,3458.526191,3375.634224,26.85185185,82.89196726,53.91770245,176.05,3330.61,201.15171,3732.91342,2928.30658,2566
BBC,1/17/2023,3500,3520,3400,3520,2.03%,400,1378730,0.020289855,0.020086759,3552.6,3343.21,3467.9837,3386.327985,15.40178571,81.6557151,59.46530498,181.2642857,3343.21,204.8814237,3752.972847,2933.447153,2966
BBC,1/18/2023,3590,3590.4,3470,3470,-1.42%,505,1780024,-0.014204545,-0.014306396,3520.6,3353.76,3468.2939,3392.525912,15.75342466,75.76798802,62.72584159,178.8642857,3353.76,205.7476594,3765.255319,2942.264681,2461
BBC,1/19/2023,3500,3712,3500,3550,2.31%,730,2633895,0.023054755,0.02279301,3502,3376.26,3480.86407,3404.19066,18.03921569,76.67340996,65.51535526,190.0071429,3376.26,201.0892559,3778.438512,2974.081488,3191
BBC,1/23/2023,3520,3600,3488,3488.2,-1.74%,320,1130754,-0.017408451,-0.01756176,3495.64,3396.17,3481.992674,3410.413574,12.93774319,71.57910054,66.72810432,188.7214286,3396.17,190.6993365,3777.568673,3014.771327,2871
BBC,1/24/2023,3480,3520,3480,3486.2,-0.06%,205,716135,-0.000573362,-0.000573526,3502.88,3415.23,3482.639955,3416.027383,30.83462133,66.61257207,66.70499787,182.2928571,3415.23,178.7409566,3772.711913,3057.748087,2666
BBC,1/25/2023,3555.9,3555.9,3480,3491,0.14%,422,1473078.8,0.001376857,0.00137591,3497.08,3433.48,3483.926116,3421.58091,56.55737705,62.34520564,65.83303942,178.5785714,3433.48,165.8223704,3765.124741,3101.835259,3088
BBC,1/26/2023,3495,3497,3495,3495.1,0.12%,194,678100,0.001174449,0.001173759,3502.1,3453.735,3485.645175,3427.026769,54.93630573,58.61840623,64.39011278,170.9357143,3453.735,145.1056467,3743.946293,3163.523707,3282
BBC,1/29/2023,3431,3565,3431,3450,-1.29%,215,745730,-0.01290378,-0.012987757,3482.1,3464.035,3480.161302,3428.72849,64.97524752,51.43281233,61.79865269,162.6785714,3464.035,136.489966,3737.014932,3191.055068,3067
BBC,1/30/2023,3431,3480,3361,3370,-2.32%,575,1950969,-0.023188406,-0.023461487,3458.46,3467.135,3463.213409,3424.378231,72.71163111,38.83517822,57.2059578,151.6642857,3467.135,133.4292964,3733.993593,3200.276407,2492
BBC,1/31/2023,3436,3437,3370,3370,0.00%,416,1405700.4,0,0,3435.22,3474.885,3448.872885,3420.350214,79.30508991,28.52267083,51.4693004,133.5214286,3474.885,122.0280523,3718.941105,3230.828895,2492
BBC,2/1/2023,3435,3437,3310,3327,-1.28%,225,756036,-0.012759644,-0.012841747,3402.42,3476.335,3430.12321,3413.435383,69.27582535,16.68782691,44.5130057,132.7357143,3476.335,119.9705414,3716.276083,3236.393917,2267
BBC,2/2/2023,3389,3390,3250,3250,-2.31%,496,1629078.6,-0.023143974,-0.023416001,3353.4,3477.035,3402.411947,3401.329059,61.23793834,1.082888487,35.82698226,133.6071429,3477.035,118.5265916,3714.088183,3239.981817,1771
BBC,2/5/2023,3315,3340,3305,3305,1.69%,40,132650,0.016923077,0.016781477,3324.4,3475.785,3387.425494,3394.193573,52.88617886,-6.76807909,27.30796999,119.6071429,3475.785,120.2777499,3716.3405,3235.2295,1811
BBC,2/6/2023,3300,3300,3300,3300,-0.15%,20,66000,-0.001512859,-0.001514005,3310.4,3472.485,3373.975418,3387.216271,46.33190883,-13.24085336,19.19820532,99.87857143,3472.485,124.2869823,3721.058965,3223.911035,1791
BBC,2/7/2023,3366,3495,3366,3468,5.09%,185,641028,0.050909091,0.04965559,3330,3463.925,3388.440738,3393.200251,52.5052025,-4.759512927,14.40666167,105.2357143,3463.925,117.9336516,3699.792303,3228.057697,1976
BBC,2/8/2023,3520,3537,3404,3404,-1.85%,149,521415,-0.018454441,-0.018626848,3345.4,3449.375,3390.834471,3394.000232,56.79300292,-3.165761732,10.89217699,106.1357143,3449.375,105.1865204,3659.748041,3239.001959,1827
BBC,2/9/2023,3400,3460,3400,3460,1.65%,120,413285,0.016451234,0.016317378,3387.4,3440.875,3401.475321,3398.889104,60.1511879,2.586217259,9.230985044,93.13571429,3440.875,96.31701426,3633.509029,3248.240971,1947
BBC,2/12/2023,3395,3395,3330,3330,-3.76%,110,369434,-0.037572254,-0.038296285,3392.4,3425.225,3390.479118,3393.786207,64.91044581,-3.307089427,6.72337015,94.42142857,3425.225,86.69446577,3598.613932,3251.836068,1837
BBC,2/14/2023,3265,3330,3265,3301,-0.87%,242,798195,-0.008708709,-0.008746851,3392.6,3414.275,3376.7131,3386.913155,65.26915114,-10.20005518,3.338685083,96.20714286,3414.275,87.91568254,3590.106365,3238.443635,1595
BBC,2/15/2023,3253,3300,3253,3262,-1.18%,80,262413,-0.011814602,-0.011884949,3351.4,3404.875,3359.064931,3377.660329,64.27525622,-18.5953981,-1.048131553,94.21428571,3404.875,93.75173753,3592.378475,3217.371525,1515
BBC,2/16/2023,3266,3267,3242.1,3242.1,-0.61%,271,883875.2,-0.006100552,-0.006119236,3319.02,3390.98,3341.070326,3367.618823,67.01813038,-26.54849698,-6.148204639,95.56428571,3390.98,96.34884316,3583.677686,3198.282314,1244
BBC,2/20/2023,3220,3240,3220,3230,-0.37%,395,1276245,-0.003732149,-0.003739131,3273.02,3378.98,3323.982584,3357.424836,66.11624835,-33.44225255,-11.60701422,87.57142857,3378.98,100.8305749,3580.64115,3177.31885,849
BBC,2/22/2023,3284,3284,3229,3229,-0.03%,187,607747,-0.000309598,-0.000309645,3252.82,3362.93,3309.369878,3347.911885,65.09254219,-38.54200689,-16.99401276,83,3362.93,97.67384017,3558.27768,3167.58232,662
BBC,2/23/2023,3205,3269,3205,3230.1,0.03%,313,1012659.8,0.000340663,0.000340605,3238.64,3350.025,3297.174512,3339.185079,64.11081573,-42.01056648,-21.9973235,82.78571429,3350.025,97.30144628,3544.627893,3155.422107,975
BBC,2/26/2023,3201,3284.4,3201,3230,0.00%,251,811301,-3.10E-05,-3.10E-05,3232.24,3337.215,3286.839972,3331.097295,68.96447923,-44.25732323,-26.44932345,79.67142857,3337.215,95.27365171,3527.762303,3146.667697,724
BBC,2/27/2023,3230,3354,3230,3354,3.84%,170,557470,0.038390093,0.037671526,3254.62,3330.365,3297.172284,3332.793792,75.12707001,-35.62150789,-28.28376033,78.52857143,3330.365,88.30502325,3506.975047,3153.754953,894
BBC,2/28/2023,3309,3350,3307,3315,-1.16%,298,989177,-0.011627907,-0.01169604,3271.62,3321.36,3299.91501,3331.475733,84.10425844,-31.56072369,-28.93915301,75.45714286,3321.36,79.3507961,3480.061592,3162.658408,596
BBC,3/1/2023,3270,3350,3248.7,3255,-1.81%,463,1513706.1,-0.018099548,-0.018265348,3276.82,3311.61,3293.005008,3325.810864,95.45833333,-32.80585604,-29.71249361,82.33571429,3311.61,74.54725735,3460.704515,3162.515485,133
BBC,3/2/2023,3250,3260,3206,3206,-1.51%,121,392941,-0.015053763,-0.015168221,3272,3303.41,3279.619622,3316.935985,94.83412322,-37.31636308,-31.2332675,72.26428571,3303.41,76.77302775,3456.956055,3149.863945,12
BBC,3/5/2023,3242,3242,3130,3165,-1.28%,651,2070968,-0.012788522,-0.012870999,3259,3293.16,3261.985834,3305.681468,91.63734777,-43.69563368,-33.72574074,70.76428571,3293.16,80.98398412,3455.127968,3131.192032,-639
BBC,3/7/2023,3200,3300,3200,3300,4.27%,90,292390,0.042654028,0.041769413,3248.2,3291.81,3267.834167,3305.260618,88.86792453,-37.42645101,-34.46588279,76.12142857,3291.81,80.61438359,3453.038767,3130.581233,-549
BBC,3/9/2023,3308,3308,3299.8,3300,0.00%,71,234537,0,0,3245.2,3294.31,3272.782757,3304.870943,82.75,-32.08818594,-33.99034342,67.42142857,3294.31,80.02266061,3454.355321,3134.264679,-549
BBC,3/12/2023,3301,3301,3241,3300,0.00%,190,623149.1,0,0,3254.2,3294.06,3276.970025,3304.510132,80.81048868,-27.5401072,-32.70029618,67.06428571,3294.06,79.9953117,3454.050623,3134.069377,-549
BBC,3/13/2023,3290,3295,3254,3295,-0.15%,45,147610,-0.001515152,-0.001516301,3272,3293.81,3279.743867,3303.805678,79.67171717,-24.06181067,-30.97259908,66.92142857,3293.81,79.98358318,3453.777166,3133.842834,-594
BBC,3/14/2023,3300,3348,3290,3300,0.15%,265,875260,0.001517451,0.001516301,3299,3285.41,3282.860196,3303.523776,76.36986301,-20.66358051,-28.91079536,69.28571429,3285.41,68.76162409,3422.933248,3147.886752,-329
BBC,3/15/2023,3364,3364,3249,3255,-1.36%,320,1051548,-0.013636364,-0.013730193,3290,3277.96,3278.574012,3299.929422,71.10199297,-21.35541066,-27.39971842,75.92142857,3277.96,63.07313549,3404.106271,3151.813729,-649
BBC,3/16/2023,3320,3320,3261,3261,0.18%,141,466469,0.001843318,0.001841621,3282.2,3268.01,3275.870318,3297.045761,64.86101212,-21.17544384,-26.15486351,76.63571429,3268.01,46.31426858,3360.638537,3175.381463,-508
BBC,3/19/2023,3211,3326,3205,3326,1.99%,100,322630,0.019932536,0.019736484,3287.4,3267.81,3283.582576,3299.19052,55.33807829,-15.60794342,-24.04547949,80.70714286,3267.81,46.040313,3359.890626,3175.729374,-408
BBC,3/20/2023,3275,3380,3275,3328,0.06%,345,1146511,0.000601323,0.000601142,3294,3269.16,3290.416026,3301.324555,55.14184397,-10.9085292,-21.41808943,82.25,3269.16,47.43932857,3364.038657,3174.281343,-63
BBC,3/22/2023,3282,3319,3280,3319,-0.27%,45,148010,-0.002704327,-0.00270799,3297.8,3272.01,3294.813561,3302.633848,58.37988827,-7.820286957,-18.69852894,76.82142857,3272.01,48.68243928,3369.374879,3174.645121,-108
BBC,3/23/2023,3255,3320,3255,3318.8,-0.01%,149,487883,-6.03E-05,-6.03E-05,3310.56,3275.845,3298.503782,3303.83134,60.42632067,-5.327558284,-16.02433481,78.10714286,3275.845,49.22032609,3374.285652,3177.404348,-257
BBC,3/26/2023,3253.3,3311,3253.3,3311,-0.24%,30,98494,-0.002350247,-0.002353013,3320.56,3279.895,3300.426277,3304.362352,61.74242424,-3.936075041,-13.60668285,75.55,3279.895,48.57778868,3377.050577,3182.739423,-287
