Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
ADBL,1/21/2018,415,420,413,419,1.45%,21733,9065800,0.014527845,0.014423327,417.4,418.85,419.0274903,421.0498042,43.75,-2.022313943,-2.145766123,9.642857143,418.85,5.788145781,430.4262916,407.2737084,1123271
ADBL,1/22/2018,420,422,418,420,0.24%,18056,7571320,0.002386635,0.002383791,417.8,418.65,419.1771072,420.972041,53.33333333,-1.794933788,-2.075599656,8.714285714,418.65,5.668704484,429.987409,407.312591,1141327
ADBL,1/23/2018,421,421,415,416,-0.95%,15725,6564120,-0.00952381,-0.009569451,417,418.3,418.6883214,420.6037416,54.83870968,-1.915420176,-2.04356376,8.428571429,418.3,5.601691474,429.5033829,407.0966171,1125602
ADBL,1/24/2018,412,420,412,419,0.72%,14131,5896930,0.007211538,0.00718566,417.4,418.25,418.736272,420.4849459,57.57575758,-1.748673954,-1.984585798,8.142857143,418.25,5.590169944,429.4303399,407.0696601,1139733
ADBL,1/25/2018,418,420,417,420,0.24%,13110,5476670,0.002386635,0.002383791,418.8,418.2,418.9306917,420.449024,48.64864865,-1.518332338,-1.891335106,7.214285714,418.2,5.568709574,429.3374191,407.0625809,1152843
ADBL,1/28/2018,420,423,415,416,-1.19%,49337,20640200,-0.00952381,-0.009569451,418.2,418,418.479816,420.1194667,43.58974359,-1.639650647,-1.840998215,7.142857143,418,5.572488814,429.1449776,406.8550224,1103506
ADBL,1/29/2018,346,347,340,341,-1.73%,8266,2828720,-0.180288462,-0.198802783,402.4,414.3,406.5598443,414.2587655,44.73684211,-7.69892111,-3.012582794,12.14285714,414.3,18.11687204,450.5337441,378.0662559,1095240
ADBL,1/31/2018,344,344,340,344,1.18%,4790,1636890,0.008797654,0.00875918,388,411,396.9352529,409.0544125,62.5,-12.11915955,-4.833898145,11.5,411,23.99780692,458.9956138,363.0043862,1100030
ADBL,2/1/2018,344,345,343,344,0.00%,6191,2133740,0,0,373,408.1,388.7913678,404.2355671,64.9122807,-15.44419925,-6.955958365,10.92857143,408.1,28.26733283,464.6346657,351.5653343,1100030
ADBL,2/4/2018,345,350,342,350,1.74%,8959,3116420,0.01744186,0.017291497,359,404.9,382.8234651,400.2181177,64.9122807,-17.39465258,-9.043697208,11.14285714,404.9,31.04987499,466.99975,342.80025,1108989
ADBL,2/5/2018,350,350,342,342,-2.29%,8109,2793340,-0.022857143,-0.023122417,344.2,400.75,376.542932,395.9056645,63.63636364,-19.36273251,-11.10750427,11.28571429,400.75,33.65908808,468.0681762,333.4318238,1100880
ADBL,2/6/2018,344,347,340,347,1.46%,5214,1780330,0.014619883,0.014514043,345.4,397,371.9978655,392.2830227,69.35483871,-20.28515716,-12.94303485,11.07142857,397,35.30468882,467.6093776,326.3906224,1106094
ADBL,2/7/2018,345,346,341,342,-1.44%,5012,1715420,-0.014409222,-0.014514043,345,393.05,367.3828093,388.5583544,75.40983607,-21.17554504,-14.58953689,11.07142857,393.05,36.86315376,466.7763075,319.3236925,1101082
ADBL,2/8/2018,336,345,336,342,0.00%,3523,1208070,0,0,344.6,389,363.4777617,385.1095874,72.22222222,-21.63182564,-15.99799464,11.14285714,389,37.83621212,464.6724242,313.3275758,1101082
ADBL,2/11/2018,342,343,341,342,0.00%,1760,601865,0,0,343,384.85,360.1734907,381.9162846,74.07407407,-21.74279391,-17.14695449,10.78571429,384.85,38.22960413,461.3092083,308.3907917,1101082
ADBL,2/12/2018,342,342,340,340,-0.58%,3785,1289920,-0.005847953,-0.005865119,342.6,380.6,357.0698767,378.8113746,70.37037037,-21.74149789,-18.06586317,10.64285714,380.6,38.25592489,457.1118498,304.0881502,1097297
ADBL,2/14/2018,342,342,335,340,0.00%,4167,1408440,0,0,341.2,376.7,354.4437419,375.936458,70.37037037,-21.49271613,-18.75123376,10.71428571,376.7,38.21834776,453.1366955,300.2633045,1097297
ADBL,2/15/2018,341,350,341,350,2.94%,7548,2607160,0.029411765,0.028987537,342.8,373.2,353.7600893,374.0152389,67.9245283,-20.25514962,-19.05201693,10.85714286,373.2,37.23693695,447.6738739,298.7261261,1104845
ADBL,2/18/2018,350,359,348,350,0.00%,11904,4191852,0,0,344.4,369.85,353.181614,372.2363323,72,-19.0547183,-19.05255721,11.42857143,369.85,36.08509679,442.0201936,297.6798064,1104845
ADBL,2/20/2018,350,351,340,343,-2.86%,6728,2317040,-0.02,-0.020202707,344.6,366.35,351.6152118,370.070678,72,-18.45546621,-18.93313901,11.64285714,366.35,35.05976101,436.469522,296.230478,1098117
ADBL,2/21/2018,341,341,339,340,0.00%,2461,836966,-0.008746356,-0.00878483,344.6,362.4,349.8282562,367.8432204,70.58823529,-18.01496425,-18.74950406,6.5,362.4,33.21762373,428.8352475,295.9647525,1095656
ADBL,2/22/2018,341,342,338,340,0.00%,4099,1394160,0,0,344.6,358.4,348.3162168,365.7807596,58.33333333,-17.46454288,-18.49251182,6.5,358.4,30.63262794,419.6652559,297.1347441,1095656
ADBL,2/25/2018,342,342,335,338,-0.59%,3932,1323560,-0.005882353,-0.005899722,342.2,354.5,346.7291065,363.7229256,61.53846154,-16.99381911,-18.19277328,6.857142857,354.5,27.74223457,409.9844691,299.0155309,1091724
ADBL,2/26/2018,337,337,335,335,-0.89%,4951,1661670,-0.00887574,-0.008915364,339.2,350.3,344.9246286,361.5953015,64.86486486,-16.67067291,-17.88835321,6.5,350.3,23.49714428,397.2942886,303.3057114,1086773
ADBL,2/27/2018,334,342,332,338,0.89%,4409,1484880,0.008955224,0.008915364,338.2,346.2,343.8593011,359.8475014,54.76190476,-15.98820027,-17.50832262,6.642857143,346.2,16.93206239,380.0641248,312.3358752,1091182
ADBL,2/28/2018,338,339,334,334,-1.18%,13018,4369740,-0.01183432,-0.011904903,337,342.1,342.3424855,357.9328716,44.11764706,-15.5903861,-17.12473531,6.5,342.1,4.517801049,351.1356021,333.0643979,1078164
ADBL,3/4/2018,328,330,325,328,-1.80%,16726,5461800,-0.017964072,-0.018127385,334.6,341.45,340.1359493,355.7156219,35.29411765,-15.57967258,-16.81572277,6.714285714,341.45,5.510516262,352.4710325,330.4289675,1061438
ADBL,3/6/2018,320,328,320,327,0.93%,5748,1861620,-0.00304878,-0.003053437,332.4,340.6,338.115034,353.5885388,43.58974359,-15.47350476,-16.54727917,6.642857143,340.6,6.344496164,353.2889923,327.9110077,1055690
ADBL,3/7/2018,327,333,327,330,0.92%,6817,2256340,0.009174312,0.009132484,331.4,339.9,336.8665673,351.8412396,50,-14.97467236,-16.2327578,6.928571429,339.9,6.71134154,353.3226831,326.4773169,1062507
ADBL,3/11/2018,330,331,326,326,-1.21%,6491,2131371,-0.012121212,-0.012195273,329,338.7,335.1947877,349.9270737,51.1627907,-14.73228604,-15.93266345,7.142857143,338.7,6.951713155,352.6034263,324.7965737,1056016
ADBL,3/12/2018,326,331,326,328,0.61%,10231,3365920,0.006134969,0.006116227,327.8,338,334.0878973,348.302846,51.1627907,-14.21494877,-15.58912052,7,338,7.298161268,352.5963225,323.4036775,1066247
ADBL,3/13/2018,328,333,327,333,1.52%,8561,2828510,0.015243902,0.015128882,328.8,337.3,333.9205285,347.1693019,54.54545455,-13.24877343,-15.1210511,6.714285714,337.3,7.056911506,351.413823,323.186177,1074808
ADBL,3/14/2018,330,335,328,335,0.60%,8410,2787210,0.006006006,0.005988042,330.4,336.95,334.086601,346.2678721,55.81395349,-12.18127111,-14.5330951,6.428571429,336.95,6.984757842,350.9195157,322.9804843,1083218
ADBL,3/15/2018,330,337,330,335,0.00%,10440,3496620,0,0,331.4,336.6,334.2271239,345.4332149,58.53658537,-11.206091,-13.86769428,6.142857143,336.6,6.89316977,350.3863395,322.8136605,1083218
ADBL,3/18/2018,339,339,333,334,-0.30%,5791,1934030,-0.002985075,-0.002989539,333,336.2,334.1921818,344.5863101,53.33333333,-10.39412833,-13.17298109,6.285714286,336.2,6.794734804,349.7894696,322.6105304,1077427
ADBL,3/19/2018,335,335,325,325,-2.69%,5937,1939750,-0.026946108,-0.027315811,332.4,335.45,332.778,343.1354723,44.44444444,-10.35747236,-12.60987934,6.714285714,335.45,7.17066392,349.7913278,321.1086722,1071490
